lambda_um,T_H2O,A_H2O_dbm
6.954999999999937,0.7584453659896588,1.200756978090657
6.964999999999937,0.6951795830176996,1.5790299132486427
6.974999999999937,0.9471077333311371,0.2360061726909589
6.984999999999936,0.9692956568829795,0.13543733198917612
6.994999999999936,0.8072779409459093,0.929769145503449
7.004999999999936,0.9777647273760138,0.0976563385707318
7.014999999999936,0.985041888491719,0.06545300919646106
7.0249999999999355,0.814349344501544,0.8918924886741579
7.034999999999935,0.9726546421553932,0.12041336125053434
7.044999999999935,0.5146067342357165,2.885245348332602
7.054999999999935,0.8456099454349152,0.7282991782207787
7.064999999999935,0.9484723913757802,0.22975306259408707
7.0749999999999345,0.994906662308795,0.02217660908183702
7.084999999999934,0.9635845000617902,0.16110194551418225
7.094999999999934,0.9798432508952079,0.08843394425963408
7.104999999999934,0.9946683973683802,0.023216802552744505
7.114999999999934,0.8274818368352356,0.8224153017919561
7.124999999999933,0.9820556573392611,0.0786389816992515
7.134999999999933,0.9910768693408437,0.03892659706581616
7.144999999999933,0.7564455650598546,1.212223189887399
7.154999999999933,0.9081274350804962,0.41853203825922936
7.1649999999999325,0.8249463754897367,0.8357428125106271
7.174999999999932,0.7742769245682852,1.1110368362939576
7.184999999999932,0.9867311836953578,0.0580114655919239
7.194999999999932,0.9872481293053832,0.05573680516836411
7.204999999999932,0.7793231196392093,1.0828243965611437
7.2149999999999315,0.9401419896397503,0.26806549953343606
7.224999999999931,0.9955893244137725,0.019197689266897876
7.234999999999931,0.995372692217246,0.02014278181150106
7.244999999999931,0.9807536374685112,0.08440072462180744
7.254999999999931,0.9647852418118559,0.15569348496518737
7.26499999999993,0.9880878467211388,0.05204442406039885
7.27499999999993,0.7545576965712507,1.2230754668427932
7.28499999999993,0.9539098523063075,0.20492665647899241
7.29499999999993,0.9941972530991019,0.025274411221357186
7.3049999999999295,0.9269855858672333,0.32927018851178647
7.314999999999929,0.9958966099059975,0.01785745991953939
7.324999999999929,0.9950182166289049,0.021689681899612817
7.334999999999929,0.7806516115722517,1.0754273939853007
7.344999999999929,0.8863088059995691,0.5241493570298699
7.3549999999999285,0.9944915945517148,0.023988831833213153
7.364999999999928,0.9874963082612702,0.054645193012549956
7.374999999999928,0.9937552096441266,0.02720581592060631
7.384999999999928,0.9708188566849565,0.12861796746066836
7.394999999999928,0.9980306817079414,0.0085610731820647
7.404999999999927,0.9951878944531894,0.020949154146669556
7.414999999999927,0.9800334233275699,0.0875911275729471
7.424999999999927,0.9986793588248957,0.005739262337000783
7.434999999999927,0.9984756574047083,0.006625186587557994
7.444999999999927,0.9976166742882381,0.010363006172713848
7.454999999999926,0.9576028381188622,0.1881457544883218
7.464999999999926,0.8548563491062294,0.6810685840862264
7.474999999999926,0.9285307744458157,0.3220369779332637
7.484999999999926,0.9442967343041511,0.2489151224769384
7.4949999999999255,0.9984609807182805,0.0066890244060112194
7.504999999999925,0.9986173119623661,0.00600909315801779
7.514999999999925,0.9959582749545473,0.01758855689328415
7.524999999999925,0.9985308101446129,0.006385302230669895
7.534999999999925,0.9987425923088442,0.005464288357226935
7.544999999999924,0.9990817130021138,0.0039899019779122925
7.554999999999924,0.9954353500531368,0.01986940585755111
7.564999999999924,0.9982446275058164,0.007630184748285966
7.574999999999924,0.9721354304323074,0.12273228291525634
7.584999999999924,0.9448636939004047,0.24630838323096127
7.594999999999923,0.9688334066843413,0.1375089454653631
7.604999999999923,0.9851264598010326,0.06508015930252566
7.614999999999923,0.957345753032215,0.18931184986756255
7.624999999999923,0.9967383369725239,0.014188373993120392
7.6349999999999225,0.9991292566305724,0.003783237758699033
7.644999999999922,0.9886293185672536,0.04966514345430387
7.654999999999922,0.9987500671705685,0.005431784696355461
7.664999999999922,0.9993635466494191,0.002764961759413322
7.674999999999922,0.999876423813574,0.000536717722042295
7.6849999999999214,0.9998819227663936,0.0005128331874943053
7.694999999999921,0.9998916869755008,0.00047042296550959774
7.704999999999921,0.9993467501443443,0.002837955123995667
7.714999999999921,0.9943842805330758,0.024457497442312567
7.724999999999921,0.9997341910139997,0.0011545472099124194
7.73499999999992,0.9996145579799929,0.0016742761127431342
7.74499999999992,0.9953391743515427,0.02028902722617847
7.75499999999992,0.9972755007462191,0.011848497869650242
7.76499999999992,0.9827619167836712,0.07551681303841264
7.7749999999999195,0.9989882882300556,0.0043960325237139344
7.784999999999919,0.998539500255659,0.006347506192595375
7.794999999999919,0.9998155035023514,0.0008013320323426948
7.804999999999919,0.9992837815864904,0.0031116114780260773
7.814999999999919,0.9970209650104023,0.01295709398874055
