lambda_um,T_total
8.6499999999999,0.9999999999414896
8.6699999999999,0.9999999999369902
8.6899999999999,0.9999999999508946
8.7099999999999,0.9999999999294126
8.7299999999999,0.9999999999602797
8.749999999999899,0.9999999999591583
8.769999999999898,0.999999999958237
8.789999999999898,0.9999999999783191
8.809999999999897,0.999999999983645
8.829999999999897,0.9999999999830324
8.849999999999897,0.9999999999818102
8.869999999999896,0.9999999999883514
8.889999999999896,0.9999999999886556
8.909999999999895,0.9999999999904767
8.929999999999895,0.9999999998496523
8.949999999999894,0.9999999996648575
8.969999999999894,0.9999999994173543
8.989999999999894,0.9999999985358103
9.009999999999893,0.9999999953386269
9.029999999999893,0.9999999838911883
9.049999999999892,0.99999995200016
9.069999999999892,0.9999998619473426
9.089999999999892,0.9999996804884063
9.109999999999891,0.9999991497245061
9.12999999999989,0.9999985071100492
9.14999999999989,0.9999967442707891
9.16999999999989,0.9999953233249677
9.18999999999989,0.9999923818952451
9.209999999999889,0.9999873244498146
9.229999999999889,0.9999850260833859
9.249999999999888,0.9999853293877546
9.269999999999888,0.9999812803817676
9.289999999999887,0.9999784825824377
9.309999999999887,0.9999791792891044
9.329999999999886,0.9999885435294024
9.349999999999886,0.9999852656753496
9.369999999999886,0.9999929835747141
9.389999999999885,0.9999956296634253
9.409999999999885,0.9999965487148602
9.429999999999884,0.9999943270603934
9.449999999999884,0.9999861707344534
9.469999999999883,0.9999893262077173
9.489999999999883,0.9999885200518269
9.509999999999883,0.9999832595528778
9.529999999999882,0.9999845809031498
9.549999999999882,0.9999889525687173
9.569999999999881,0.9999899059278144
9.58999999999988,0.9999907731940338
9.60999999999988,0.999991332009922
9.62999999999988,0.9999895102977482
9.64999999999988,0.9999940038926832
9.66999999999988,0.9999955540515121
9.689999999999879,0.9999964336063563
9.709999999999878,0.9999971994796826
9.729999999999878,0.9999977522010979
9.749999999999877,0.9999983175670809
9.769999999999877,0.999998692470197
9.789999999999877,0.9999990655873937
9.809999999999876,0.9999993248456897
9.829999999999876,0.9999995240606405
9.849999999999875,0.9999996279391535
9.869999999999875,0.9999997303884635
9.889999999999874,0.9999998572795783
9.909999999999874,0.9999998017061814
9.929999999999874,0.9999997854519892
9.949999999999873,0.9999998212653266
9.969999999999873,0.9999998689738001
9.989999999999872,0.9999998865742289
