lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CH4,T_O2
7.609999999999924,0.9711970800955125,0.9999999953208628,0.9999999999899132,0.9999430192434322,0.9999944536328719,0.9999999999980349
7.6299999999999235,0.9979294739078287,0.9999999959286857,0.9999999999922451,0.9999034841234041,0.9999380025501639,0.9999999999999962
7.649999999999923,0.9936660377717533,0.9999999934618844,0.9999999999964048,0.9998730796927334,0.9993271999884966,0.999999999999999
7.669999999999923,0.9996139891475677,0.9999999879466416,0.9999999999977837,0.9998243458912357,0.9991117600192078,0.9999999999999997
7.689999999999922,0.9998868018726972,0.9999999738309904,0.9999999999980327,0.999813158353268,0.9996823208155883,1.0
7.709999999999922,0.9968726331754669,0.9999999548174168,0.9999999999976773,0.9997921615719604,0.9998277584921509,1.0
7.729999999999921,0.9996741482967056,0.9999999076894133,0.999999999997936,0.9998410615123856,0.9998568354353938,1.0
7.749999999999921,0.9963097488474307,0.9999998432740727,0.9999999999981524,0.9998860244528363,0.9999285490750338,1.0
7.7699999999999205,0.9909001668192746,0.999999767130147,0.9999999999983081,0.9999432097105856,0.999863474505571,1.0
7.78999999999992,0.9991755133478899,0.9999996154811412,0.9999999999936995,0.9999565534503669,0.9998240246316915,1.0
7.80999999999992,0.9981592581817058,0.9999995368537495,0.9999999999913691,0.9998959857268448,0.9999383412178262,1.0
7.829999999999919,0.999867466183075,0.9999993535169717,0.9999999999876479,0.9998634312316612,0.9998896574474935,1.0
7.849999999999919,0.998891626782226,0.999999334975121,0.9999999999800135,0.999840930641588,0.9999160981017376,1.0
7.869999999999918,0.9847560195296382,0.9999993099475657,0.999999999968438,0.9998296778845794,0.9998328219767967,1.0
7.889999999999918,0.9948156785095638,0.9999993346167121,0.9999999999469791,0.9998691797814907,0.9998386790929639,1.0
7.9099999999999175,0.9988259845407612,0.9999995607935489,0.9999999999082746,0.9998692712937569,0.9998634631304544,1.0
7.929999999999917,0.9902776511516895,0.9999997789511755,0.9999999998689141,0.9999147764573891,0.9998098853419082,1.0
7.949999999999917,0.9991425306758224,0.9999997717072647,0.9999999998057701,0.9999246623262452,0.9999619245326355,1.0
7.969999999999916,0.9998072105083637,0.9999995469007311,0.9999999997373664,0.9999544841240983,0.9998824079595366,1.0
7.989999999999916,0.9997498061851228,0.999999388134936,0.9999999996405985,0.9999698926194875,0.9999859211408375,1.0
8.009999999999915,0.9998473035966708,0.9999992718548943,0.9999999995193988,0.9999799487143789,0.9998913566185891,1.0
8.029999999999914,0.9970918910412692,0.9999992977750277,0.9999999993238237,0.999986461967729,0.9999239087789207,1.0
8.049999999999914,0.9995458262198686,0.9999994308948728,0.9999999991461997,0.9999921870721714,0.9999326607825896,1.0
8.069999999999913,0.9996358723171511,0.9999995466981889,0.9999999987739382,0.9999957339847203,0.9999733759399139,1.0
8.089999999999913,0.9998716036832762,0.9999996480727175,0.9999999984243639,0.9999975189856287,0.9999407501739989,1.0
8.109999999999912,0.9999740278104974,0.9999997347931449,0.9999999978394762,0.9999985570081904,0.9999902283854242,1.0
8.129999999999912,0.9999440824197268,0.999999807544645,0.9999999973706836,0.9999990963705616,0.9999607035267172,1.0
8.149999999999912,0.9995304619028486,0.9999998644713728,0.9999999965629823,0.9999994881183536,0.9999918657814051,1.0
8.169999999999911,0.9975027047569112,0.9999999056132196,0.9999999956204707,0.9999996294305655,0.999983656984411,1.0
8.18999999999991,0.9998217004413213,0.9999999354695577,0.9999999945498299,0.9999997597821043,0.9999738626435549,1.0
8.20999999999991,0.9989585850126815,0.9999999573429744,0.99999999276542,0.9999997999548342,0.9999900531590525,1.0
8.22999999999991,0.9998814878542416,0.9999999720614031,0.9999999917492286,0.9999997940188158,0.9999930250109562,1.0
8.24999999999991,0.9969908706601895,0.9999999819793909,0.9999999890846937,0.9999997377420209,0.9999887685629139,1.0
8.269999999999909,0.9999163063526173,0.9999999886867367,0.9999999874520578,0.9999996285063282,0.9999936870843907,1.0
8.289999999999909,0.9999209094875008,0.9999999930541154,0.99999998388907,0.9999994134653984,0.9999991749461868,1.0
8.309999999999908,0.9999885064921997,0.9999999958450703,0.9999999814094903,0.9999989239526961,0.9999955962408644,1.0
8.329999999999908,0.9999587191003307,0.9999999975998419,0.9999999770677699,0.999998577625045,0.9999964677148365,1.0
8.349999999999907,0.9988073650265311,0.9999999986601966,0.9999999734780703,0.9999980165056299,0.9999980092469652,1.0
